,Date,ls_vnindex,ls_US,ls_EU,ls_TQ,ls_TL,ls_SI,fx_US,fx_EU,fx_TQ,fx_TL ,fx_SI,cpi_ US,cpi_ EU,cpi_ TQ,cpi_ TL,cpi_ SI,M2_US,M2_EU,M2_TQ,M2_SI
200,2017-01-10,0.040849307575644644,0.0115,0.0114894922128505,0.028999999999999998,0.015,0.013300000000000001,-0.0008802816901408717,-0.014789813283264008,-0.011744823410556715,0.0021273032535975567,-0.004814357974049388,0.021805652303711787,0.015587768069896812,0.01857282502443791,0.0086,0.004,0.003948307764034098,0.004070725807752584,-0.0013456307792316657,0.006193603207028442
201,2017-01-11,0.13454280527422124,0.0116,0.00946704104369821,0.028999999999999998,0.015,0.013600000000000001,0.00022026431718069617,0.022476158785137867,0.026158248750198565,0.017993786170855897,0.01071875945791434,0.02020757753132485,0.013668779714738566,0.017578125,0.0099,0.006,0.0018865734022175396,0.0032756930327699774,0.010027154455331866,-0.0065072300741652045
202,2017-01-12,0.036118450833219296,0.013000000000000001,0.00878612169522357,0.028999999999999998,0.015,0.0172,-0.00022021581149522795,0.0074074895895739346,0.023309115579898565,0.0025441522553855123,0.008276496235432695,0.02172493864295566,0.015308151093439415,0.0185185185185186,0.007799999999999999,0.004,0.0032880442654770192,0.002927958356335081,0.012108847774142673,0.0041102264725789706
203,2018-01-01,0.12813947817605453,0.0141,0.01032119325906,0.028999999999999998,0.015,0.013999999999999999,0.0,0.03539215506323301,0.07200266999059757,0.038608806636885706,0.019127875869448863,0.021299307195522532,0.013448037179867534,0.014464802314368308,0.0068,0.0,0.0006352414639427817,0.004627878875467228,0.01809163288655169,0.0057900814975040404
204,2018-01-02,0.010068806513203077,0.014199999999999999,0.0126947002555199,0.028999999999999998,0.015,0.0158,0.0024669603524229977,-0.01632712394432112,-0.0231512767981209,-0.001991278988407341,-0.0071379862423698315,0.02151318868063945,0.012966287652104391,0.02898550724637672,0.0042,0.005,0.0027124904413569073,0.0014024985146072755,0.0047975337124528394,-3.255595426354674e-06
205,2018-01-03,0.04718512045936851,0.0151,0.0116879585342593,0.028999999999999998,0.015,0.0173,0.0016259448057656112,0.01222602283007923,0.021166067096378027,0.01158757595397808,0.01237756175902116,0.02263468931091861,0.011126564673157313,0.02034883720930236,0.0079,0.002,0.004216009324143455,0.0011196116031346737,0.006239978077605457,0.008574580879277649
206,2018-01-04,-0.10575072799414198,0.0169,0.0112614617979075,0.028999999999999998,0.015,0.0176,-0.0013161935682007853,-0.021094387055652253,-0.03035399166921182,-0.013031888190260577,-0.012577083479454854,0.023309497646499366,0.013991526258744669,0.018410852713178105,0.010699999999999998,0.001,0.0016263074939104616,0.004110719536684293,-0.0012505309946894139,0.005166043761527961
207,2018-01-05,-0.0752289909165349,0.017,0.012344433437218898,0.028999999999999998,0.015,0.0174,0.00180116856301904,-0.030300935946076746,-0.041965282838013596,-0.014140129283069625,-0.007099597687309056,0.024709963021052994,0.01224649750171447,0.015488867376573179,0.0149,0.004,0.00468503007717791,0.00733475886014312,0.003096111637397092,-0.002922317565156818
208,2018-01-06,-0.01077992277992279,0.0182,0.012884882961811901,0.028999999999999998,0.015,0.0178,0.006665497281178823,0.006061992880159295,-0.025486247817825047,-0.022906444946645177,-0.011921583080716114,0.02781921607842497,0.01951363012355367,0.01745877788554817,0.0138,0.006,0.004335692215688303,0.006812934724240716,0.015555701745464834,-0.0022694421847399004
209,2018-01-07,-0.004569204188263676,0.0191,0.0119857970641547,0.028999999999999998,0.015,0.0175,0.014113957135389432,0.014810119502600694,-0.013036826220544362,0.008919640392002437,0.014943385126503506,0.028075506935940187,0.01969043887147337,0.021359223300970953,0.0146,0.006,0.0027078563276647927,-2.383208227951794e-05,0.0033995062060165893,0.004957814993529652
210,2018-01-08,0.034661592028356614,0.0191,0.013655584270441399,0.028999999999999998,0.015,0.017,0.0009879725085910618,-0.0067201387383482025,-0.01053037773762433,0.014436360536187243,-0.0066469125990745725,0.02854124785561929,0.02194449911434737,0.023188405797101463,0.0162,0.007000000000000001,0.0033862837833062986,0.0012393847940559422,0.007023055900974073,0.011103052557548176
211,2018-01-09,0.027881641975059157,0.0195,0.0131995942118383,0.028999999999999998,0.015,0.0177,0.0009440844526455994,0.0015499115921551176,-0.003991570155151614,0.014261100427727103,0.005065457295574394,0.026429238568742575,0.020806752380017723,0.02401536983669539,0.0133,0.007000000000000001,0.002212327029845307,0.004675146958383225,0.007265257792782309,-0.0005877223709873647
212,2018-01-10,-0.10064593513120246,0.0219,0.0155539712432472,0.028999999999999998,0.015,0.0196,0.0007717041800643365,-0.02492271667953183,-0.03970191120280819,-0.023106569643621788,-0.012907515395934377,0.02332055105808828,0.02082314986802225,0.0249520153550864,0.0123,0.007000000000000001,0.0007100375405986181,0.004509335058553887,-0.0033879683217604706,0.002201532490128999
213,2018-01-11,0.012877694695876407,0.022000000000000002,0.0140582335351347,0.028999999999999998,0.015,0.0204,-0.0011995030630167491,-0.0007575499320099377,0.0018138925844823905,0.003346008907266773,0.00862794085085894,0.02492032470218053,0.02286495993746329,0.02111324376199608,0.0094,0.003,0.000723583918171844,0.0045854161917897596,0.009809448961055178,-0.0019915333955775605
214,2018-01-12,-0.036695663436009274,0.0227,0.0121208589524443,0.028999999999999998,0.0175,0.021,-0.005361355350632646,0.008176370025283264,0.01995101368945762,0.014020715361681146,0.0013268968228021816,0.02147328577667773,0.019189347953788793,0.019138755980861344,0.0036,0.005,0.007743067743067655,0.0034274990130944705,0.0074836424962969605,0.008124709685437326
215,2019-01-01,0.02029040715262065,0.024,0.012022065220453602,0.028999999999999998,0.0175,0.0204,0.0003449762828806602,-0.001661866554371505,0.025131251904987995,0.03657541933415143,0.01329928009243253,0.020023809043401064,0.015220997170455774,0.017110266159695797,0.0027,0.004,0.004305030197906179,0.003150896769062772,0.02145407486050388,0.006543883675498963
216,2019-01-02,0.06019875912809547,0.024,0.0111991845160944,0.028999999999999998,0.0175,0.020099999999999996,4.3107164410693954e-05,-0.006594507464485422,-0.0059115708812621515,-0.011677385380753358,-0.004801671715675027,0.014875893578291333,0.0138834186687673,0.015023474178403662,0.0073,0.005,0.0025872054712805514,0.005413027683582872,0.0007996640707805813,0.00209249507371867
217,2019-01-03,0.015836846302836882,0.0241,0.009907618125676941,0.028999999999999998,0.0175,0.0202,0.00017242122505289892,-0.013287940767250594,-0.01622843444716704,-0.004557271813527053,-0.002532575181235397,0.015188615351321877,0.014934171742974955,0.02279202279202286,0.0124,0.006,0.0029264445428383024,0.007356062073002212,0.011772713626281295,0.015218774510062039
218,2019-01-04,-0.0011419715322811275,0.0242,0.00950971833630982,0.028999999999999998,0.0175,0.019799999999999998,0.00353402577252937,0.003265864416678088,-0.00023492222768484172,-0.0018156382093248435,-3.856894601028671e-06,0.018831863513063984,0.013992809250801708,0.025689819219790744,0.0123,0.008,0.0023660557230265056,0.005898290793401539,-0.002509674729343492,0.008262778221653111
219,2019-01-05,-0.020170674941815347,0.0239,0.008711050422703589,0.028999999999999998,0.0175,0.020499999999999997,0.0053682628301481294,0.002408872616977753,-0.02198805765663292,0.01716985728595888,-0.004481582716697741,0.020005834702090608,0.017228029423151492,0.02764537654909427,0.0115,0.009,0.007735186841924202,0.0052707000248999325,0.0034400549814865844,0.00022675234080393736
220,2019-01-06,-0.010355461099303964,0.023799999999999998,0.005740465651286109,0.028999999999999998,0.0175,0.019799999999999998,-0.004698846646732147,0.011946650773456913,0.017503881470348315,0.022551902010919278,0.010619791415046986,0.017959105553606136,0.012215062037125968,0.026692087702573808,0.0087,0.006,0.008331398445716065,0.004373224733331238,0.015972522032880798,-0.003338175296860091
221,2019-01-07,0.04391856327768062,0.024,0.00356898989563315,0.028999999999999998,0.0175,0.0181,-0.0030042918454935563,-0.028787272438970946,-0.03136934686756865,-0.0036538004501545096,-0.018386280034641378,0.01671194894390049,0.012681333461427524,0.027566539923954192,0.0098,0.004,0.005539978598615658,0.004273825753071225,-0.0010145802014773775,0.00013670182977332246
222,2019-01-08,-0.007663917068350012,0.0213,0.000992022944515876,0.028999999999999998,0.015,0.0183,-0.0019371502367627746,-0.009597704947346797,-0.047113467769603234,0.0013244930631168828,-0.011128931808465525,0.01826331335037068,0.010207029369282639,0.028328611898017053,0.0052,0.005,0.00549598577509558,0.008143832205099955,0.0083784103304827,0.006230043535515817
223,2019-01-09,0.012702477491209896,0.0204,0.000478009331887888,0.028999999999999998,0.015,0.0182,0.0006469700237221598,-0.007637962163435041,-0.0067216409062864635,0.0009740857380158285,0.004395231426419288,0.017376412106666406,0.01009518315546587,0.030018761726078758,0.0032,0.005,0.006102298912169735,0.003175570292781149,0.00718666279685265,0.0034579134751140383
224,2019-01-10,0.00226780123625292,0.0183,0.00132507764978225,0.028999999999999998,0.015,0.0166,8.620689655169933e-05,0.023208903865777453,0.039172236343429034,0.013672533762939754,0.015982532230774726,0.016844977040391562,0.008331737215092838,0.03745318352059934,0.0011,0.004,0.00896144448365166,0.004966155846312326,-0.0015458019046104,0.0018068858970474722
225,2019-01-11,-0.028103161730842485,0.0155,0.0030160624265349,0.028999999999999998,0.0125,0.0165,-0.0009912938539781146,-0.013084552883240175,-0.012087923811935575,-0.0013222010107010185,-0.006563995480098783,0.017339736996186295,0.00726022162781792,0.045112781954887105,0.0021,0.006,0.006473324755023269,0.003925222854683552,0.009809448961055178,0.008725736524824113
226,2019-01-12,-0.010054081895441658,0.0155,0.0036624913073693395,0.028999999999999998,0.0125,0.0173,-0.00034513999741148105,0.017350979370743147,0.02743417876983245,0.014098797831927135,0.016477619310334868,0.020922903948629168,0.009606147934678289,0.04413145539906105,0.0087,0.008,0.004005874408297583,-0.00012679455687925056,0.005624816587632253,-0.0007955203170456615
227,2020-01-01,-0.025359264924713076,0.0155,0.0031618682213582798,0.028999999999999998,0.0125,0.0147,0.0022010271460015662,-0.008258035703973432,-0.004626433447310063,-0.044054404876121556,-0.012362712215108207,0.023195274699624457,0.01326285439692465,0.0542056074766355,0.0105,0.008,0.004368637233326922,0.0028073613170214173,0.02617428777575559,0.014669558283318063
228,2020-01-02,-0.058113215605047897,0.0158,0.0013333085453172899,0.028999999999999998,0.01,0.0155,0.0007751270347085004,-0.005360983222180038,-0.013072686753973883,-0.009070645398828847,-0.019721359728700483,0.025122643638566533,0.01359619306594162,0.0518038852913969,0.0074,0.003,0.0033613773194802743,0.005889127248352999,-0.0019624325181911706,0.006972044978945213
229,2020-01-03,-0.2489939808884708,0.006500000000000001,0.00368176361456924,0.028999999999999998,0.015,0.00839,0.016179001721170483,0.016548214236928205,0.0035987383409601392,-0.02199754599162862,-0.003934940046937396,0.023397376430508432,0.01219748305905144,0.04271123491179196,-0.0054,0.0,0.03432411241357425,0.024083523627825842,0.015506192274348685,0.019662380234663823
